date_time,traffic_volume,temp_f,precip_mm,snow_mm,weather_main,holiday,year,month,day,hour,day_name,is_weekend
2018-05-18 01:00:00,2048,59.1,1.86,0.0,Rain,None,2018,5,18,1,Friday,0
2018-04-23 19:00:00,2536,48.8,0.0,0.0,Clouds,None,2018,4,23,19,Monday,0
2018-01-02 15:00:00,2589,6.4,0.0,0.0,Clouds,None,2018,1,2,15,Tuesday,0
2018-04-12 16:00:00,3071,43.7,0.0,0.0,Clear,None,2018,4,12,16,Thursday,0
2018-05-10 07:00:00,2420,54.8,0.0,6.8,Snow,None,2018,5,10,7,Thursday,0
2018-10-28 07:00:00,2966,15.0,5.05,0.0,Thunderstorm,None,2018,10,28,7,Sunday,1
2018-07-31 03:00:00,2390,58.8,0.0,0.0,Clouds,None,2018,7,31,3,Tuesday,0
2018-01-29 06:00:00,2666,5.8,0.0,0.0,Clouds,None,2018,1,29,6,Monday,0
2018-11-01 20:00:00,3393,21.8,0.0,0.0,Clear,None,2018,11,1,20,Thursday,0
2018-12-11 14:00:00,2218,13.2,0.0,0.0,Clouds,None,2018,12,11,14,Tuesday,0
2018-08-16 17:00:00,3527,48.4,0.0,0.0,Clear,None,2018,8,16,17,Thursday,0
2018-02-23 22:00:00,2089,27.6,0.0,0.0,Haze,None,2018,2,23,22,Friday,0
2018-06-17 21:00:00,2771,66.3,0.0,0.0,Clear,None,2018,6,17,21,Sunday,1
2018-07-20 21:00:00,2437,58.4,0.0,0.0,Clear,None,2018,7,20,21,Friday,0
2018-06-16 00:00:00,2428,63.5,0.0,0.0,Mist,None,2018,6,16,0,Saturday,1
2018-08-18 06:00:00,2862,50.0,0.0,0.0,Clear,None,2018,8,18,6,Saturday,1
2018-02-10 11:00:00,2150,16.3,0.0,0.0,Clouds,None,2018,2,10,11,Saturday,1
2018-05-24 10:00:00,2190,53.7,2.52,0.0,Rain,None,2018,5,24,10,Thursday,0
2018-11-08 01:00:00,2140,22.8,0.0,0.0,Fog,None,2018,11,8,1,Thursday,0
2018-08-31 04:00:00,2945,37.5,0.0,0.0,Clouds,None,2018,8,31,4,Friday,0
2018-02-16 08:00:00,2783,34.9,0.0,0.0,Mist,None,2018,2,16,8,Friday,0
2018-06-15 20:00:00,2308,64.4,0.0,3.17,Snow,None,2018,6,15,20,Friday,0
2018-06-19 04:00:00,2500,64.0,0.0,0.0,Clouds,None,2018,6,19,4,Tuesday,0
2018-02-02 08:00:00,3304,19.0,0.0,0.0,Haze,None,2018,2,2,8,Friday,0
2018-12-29 15:00:00,2521,17.2,0.0,0.0,Clouds,None,2018,12,29,15,Saturday,1
2018-04-03 23:00:00,2304,39.8,3.99,0.0,Rain,None,2018,4,3,23,Tuesday,0
2018-04-03 20:00:00,2335,40.5,2.28,0.0,Drizzle,None,2018,4,3,20,Tuesday,0
2018-03-31 17:00:00,2892,44.7,0.0,0.0,Clear,None,2018,3,31,17,Saturday,1
2018-10-03 18:00:00,3471,33.8,0.0,0.0,Clear,None,2018,10,3,18,Wednesday,0
2018-11-16 18:00:00,2853,15.3,0.0,0.0,Clear,None,2018,11,16,18,Friday,0
2018-11-11 12:00:00,2755,10.9,0.0,0.0,Haze,None,2018,11,11,12,Sunday,1
2018-06-28 12:00:00,2648,65.1,5.09,0.0,Drizzle,None,2018,6,28,12,Thursday,0
2018-12-21 03:00:00,2621,10.2,0.0,0.0,Clear,None,2018,12,21,3,Friday,0
2018-07-23 00:00:00,2587,54.8,0.0,0.0,Clear,None,2018,7,23,0,Monday,0
2018-08-23 05:00:00,2797,45.8,1.12,0.0,Drizzle,State Fair,2018,8,23,5,Thursday,0
2018-10-16 14:00:00,3044,30.2,0.78,0.0,Drizzle,None,2018,10,16,14,Tuesday,0
2018-02-26 22:00:00,2564,31.3,0.0,0.0,Clouds,None,2018,2,26,22,Monday,0
2018-03-03 05:00:00,2565,30.1,0.0,0.0,Clouds,None,2018,3,3,5,Saturday,1
2018-03-19 03:00:00,1999,39.4,0.0,2.74,Snow,None,2018,3,19,3,Monday,0
2018-05-13 15:00:00,2532,59.7,2.1,0.0,Rain,None,2018,5,13,15,Sunday,1
2018-03-23 19:00:00,2962,36.9,0.0,0.0,Clear,None,2018,3,23,19,Friday,0
2018-06-24 13:00:00,2701,63.9,0.0,0.0,Clear,None,2018,6,24,13,Sunday,1
2018-08-15 07:00:00,3559,58.0,0.0,0.0,Clear,None,2018,8,15,7,Wednesday,0
2018-08-31 23:00:00,2739,37.7,0.0,0.0,Mist,None,2018,8,31,23,Friday,0
2018-05-14 07:00:00,2662,54.0,3.12,0.0,Rain,None,2018,5,14,7,Monday,0
2018-05-12 08:00:00,2868,46.3,0.0,0.0,Clear,None,2018,5,12,8,Saturday,1
2018-02-23 17:00:00,3205,12.1,0.0,0.0,Clouds,None,2018,2,23,17,Friday,0
2018-01-21 05:00:00,2163,15.4,0.0,0.0,Clouds,None,2018,1,21,5,Sunday,1
2018-04-04 07:00:00,2812,39.8,0.0,0.0,Clear,None,2018,4,4,7,Wednesday,0
2018-07-26 11:00:00,3080,57.6,0.0,0.0,Clear,None,2018,7,26,11,Thursday,0
2018-05-16 21:00:00,2682,58.2,0.0,0.0,Clouds,None,2018,5,16,21,Wednesday,0
2018-11-24 04:00:00,2477,8.7,0.0,0.0,Clear,None,2018,11,24,4,Saturday,1
2018-08-27 04:00:00,2291,53.5,0.0,7.13,Snow,None,2018,8,27,4,Monday,0
2018-08-14 18:00:00,3094,48.4,3.34,0.0,Rain,None,2018,8,14,18,Tuesday,0
2018-11-07 11:00:00,2581,23.0,4.81,0.0,Thunderstorm,None,2018,11,7,11,Wednesday,0
2018-12-29 22:00:00,2267,6.1,1.71,0.0,Drizzle,None,2018,12,29,22,Saturday,1
2018-01-02 06:00:00,2903,6.0,0.0,0.0,Clear,None,2018,1,2,6,Tuesday,0
2018-10-01 12:00:00,3068,39.6,0.0,0.0,Clear,None,2018,10,1,12,Monday,0
2018-08-02 08:00:00,3374,56.3,0.0,0.0,Clear,None,2018,8,2,8,Thursday,0
2018-05-28 14:00:00,2515,51.7,0.0,0.0,Clear,Memorial Day,2018,5,28,14,Monday,0
2018-08-24 19:00:00,3384,41.8,0.0,0.0,Clouds,None,2018,8,24,19,Friday,0
2018-06-15 06:00:00,2897,54.2,0.0,0.0,Clear,None,2018,6,15,6,Friday,0
2018-03-20 07:00:00,3023,38.9,0.0,0.0,Clouds,None,2018,3,20,7,Tuesday,0
2018-10-21 15:00:00,3331,25.0,0.0,0.0,Clear,None,2018,10,21,15,Sunday,1
2018-06-24 22:00:00,2401,55.9,0.0,0.0,Clear,None,2018,6,24,22,Sunday,1
2018-03-24 15:00:00,1965,35.5,0.0,1.16,Snow,None,2018,3,24,15,Saturday,1
2018-07-08 07:00:00,2918,55.6,0.0,0.0,Clouds,None,2018,7,8,7,Sunday,1
2018-10-17 16:00:00,3141,19.2,5.21,0.0,Rain,None,2018,10,17,16,Wednesday,0
2018-11-10 16:00:00,3068,12.4,0.0,0.0,Mist,None,2018,11,10,16,Saturday,1
2018-09-03 03:00:00,2847,34.6,3.72,0.0,Drizzle,Labor Day,2018,9,3,3,Monday,0
2018-10-08 09:00:00,3232,15.7,0.0,0.0,Clear,None,2018,10,8,9,Monday,0
2018-10-15 06:00:00,3162,26.2,0.0,0.0,Clear,None,2018,10,15,6,Monday,0
2018-07-29 14:00:00,2944,63.0,0.0,0.0,Clouds,None,2018,7,29,14,Sunday,1
2018-02-13 04:00:00,2298,17.4,0.0,0.0,Clear,None,2018,2,13,4,Tuesday,0
2018-01-27 12:00:00,2267,7.3,0.0,0.0,Clear,None,2018,1,27,12,Saturday,1
2018-11-20 18:00:00,3319,17.7,0.0,0.0,Clear,None,2018,11,20,18,Tuesday,0
2018-06-30 12:00:00,2594,61.2,0.0,0.0,Clouds,None,2018,6,30,12,Saturday,1
2018-08-29 11:00:00,2604,44.1,1.05,0.0,Rain,None,2018,8,29,11,Wednesday,0
2018-09-15 21:00:00,2311,35.5,1.16,0.0,Rain,None,2018,9,15,21,Saturday,1
2018-06-27 16:00:00,2846,55.4,2.65,0.0,Rain,None,2018,6,27,16,Wednesday,0
2018-02-15 03:00:00,1931,24.8,2.27,0.0,Rain,None,2018,2,15,3,Thursday,0
2018-04-19 23:00:00,2445,47.0,0.0,0.0,Clouds,None,2018,4,19,23,Thursday,0
2018-02-05 21:00:00,2297,14.9,0.0,0.0,Clouds,None,2018,2,5,21,Monday,0
2018-09-03 13:00:00,2912,45.8,0.0,0.0,Mist,Labor Day,2018,9,3,13,Monday,0
2018-02-07 15:00:00,2628,27.6,5.29,0.0,Drizzle,None,2018,2,7,15,Wednesday,0
2018-01-08 23:00:00,2638,7.8,0.0,0.0,Clear,None,2018,1,8,23,Monday,0
2018-01-05 13:00:00,2710,13.9,0.0,0.0,Clear,None,2018,1,5,13,Friday,0
2018-02-12 05:00:00,2223,18.2,0.0,0.0,Clouds,None,2018,2,12,5,Monday,0
2018-08-15 12:00:00,2796,52.5,0.0,0.0,Clear,None,2018,8,15,12,Wednesday,0
2018-03-22 22:00:00,2133,41.0,1.75,0.0,Drizzle,None,2018,3,22,22,Thursday,0
2018-09-25 15:00:00,2930,27.6,0.0,0.0,Clear,None,2018,9,25,15,Tuesday,0
2018-12-06 08:00:00,3022,3.3,0.0,0.0,Clear,None,2018,12,6,8,Thursday,0
2018-12-11 13:00:00,2451,19.3,0.0,0.0,Clear,None,2018,12,11,13,Tuesday,0
2018-10-25 06:00:00,2858,12.2,0.0,0.0,Clouds,None,2018,10,25,6,Thursday,0
2018-10-16 11:00:00,2790,17.9,0.0,0.0,Clear,None,2018,10,16,11,Tuesday,0
2018-12-28 09:00:00,2909,21.0,0.0,0.0,Clouds,None,2018,12,28,9,Friday,0
2018-10-09 02:00:00,2380,25.9,0.0,0.41,Snow,None,2018,10,9,2,Tuesday,0
2018-04-26 15:00:00,2306,42.8,0.0,0.61,Snow,None,2018,4,26,15,Thursday,0
2018-04-07 19:00:00,2629,33.7,0.0,0.0,Clouds,None,2018,4,7,19,Saturday,1
2018-10-29 23:00:00,2456,16.1,0.0,1.03,Snow,None,2018,10,29,23,Monday,0
2018-04-20 01:00:00,2639,54.5,0.0,0.0,Clouds,None,2018,4,20,1,Friday,0
2018-10-07 12:00:00,2285,26.5,0.0,0.0,Clear,None,2018,10,7,12,Sunday,1
2018-02-15 14:00:00,2526,28.4,0.0,0.0,Clouds,None,2018,2,15,14,Thursday,0
2018-07-25 19:00:00,2776,55.4,0.0,0.0,Haze,None,2018,7,25,19,Wednesday,0
2018-10-12 09:00:00,2660,21.9,0.53,0.0,Rain,None,2018,10,12,9,Friday,0
2018-05-11 15:00:00,2545,49.0,1.02,0.0,Rain,None,2018,5,11,15,Friday,0
2018-12-31 09:00:00,3028,2.8,0.0,0.0,Clear,None,2018,12,31,9,Monday,0
2018-06-08 13:00:00,2157,59.9,0.0,0.0,Haze,None,2018,6,8,13,Friday,0
2018-11-07 01:00:00,2748,23.9,0.0,0.0,Clouds,None,2018,11,7,1,Wednesday,0
2018-04-21 14:00:00,2330,54.1,0.0,0.0,Clear,None,2018,4,21,14,Saturday,1
2018-11-25 23:00:00,2364,12.2,0.0,0.0,Clear,None,2018,11,25,23,Sunday,1
2018-07-26 06:00:00,2610,56.8,4.48,0.0,Rain,None,2018,7,26,6,Thursday,0
2018-09-22 02:00:00,2706,37.1,0.0,0.0,Clouds,None,2018,9,22,2,Saturday,1
2018-11-09 19:00:00,3096,19.0,7.43,0.0,Drizzle,None,2018,11,9,19,Friday,0
2018-09-11 19:00:00,3138,35.3,0.0,0.0,Clouds,None,2018,9,11,19,Tuesday,0
2018-09-02 01:00:00,2542,43.9,0.0,0.0,Mist,None,2018,9,2,1,Sunday,1
2018-12-28 13:00:00,2841,7.3,0.0,0.0,Clear,None,2018,12,28,13,Friday,0
2018-04-02 18:00:00,2662,40.0,0.0,0.0,Mist,None,2018,4,2,18,Monday,0
2018-10-17 19:00:00,2878,25.0,0.0,0.0,Clouds,None,2018,10,17,19,Wednesday,0
2018-11-09 02:00:00,2350,4.1,0.0,0.0,Mist,None,2018,11,9,2,Friday,0
2018-09-22 05:00:00,2880,30.8,0.0,0.0,Clouds,None,2018,9,22,5,Saturday,1
2018-02-10 15:00:00,2520,18.3,0.0,0.0,Clear,None,2018,2,10,15,Saturday,1
2018-07-14 00:00:00,2567,56.8,0.0,0.0,Clear,None,2018,7,14,0,Saturday,1
2018-02-09 05:00:00,2667,35.2,0.0,0.0,Clouds,None,2018,2,9,5,Friday,0
2018-04-10 11:00:00,2540,37.2,0.0,0.0,Clouds,None,2018,4,10,11,Tuesday,0
2018-05-15 05:00:00,2646,60.5,0.0,0.0,Mist,None,2018,5,15,5,Tuesday,0
2018-06-11 18:00:00,3013,68.4,0.0,0.0,Clouds,None,2018,6,11,18,Monday,0
2018-12-19 03:00:00,2443,1.8,0.0,0.0,Clear,None,2018,12,19,3,Wednesday,0
2018-08-09 20:00:00,3072,44.6,0.0,0.0,Clear,None,2018,8,9,20,Thursday,0
2018-12-20 09:00:00,3038,1.5,4.08,0.0,Thunderstorm,None,2018,12,20,9,Thursday,0
2018-04-27 05:00:00,2503,36.8,0.0,0.0,Haze,None,2018,4,27,5,Friday,0
2018-02-09 08:00:00,2744,26.6,1.87,0.0,Rain,None,2018,2,9,8,Friday,0
2018-12-22 07:00:00,3000,12.2,0.0,0.0,Clouds,None,2018,12,22,7,Saturday,1
2018-12-02 09:00:00,2621,10.2,0.0,0.0,Clear,None,2018,12,2,9,Sunday,1
2018-11-03 21:00:00,2579,19.3,0.0,0.0,Clear,None,2018,11,3,21,Saturday,1
2018-06-21 04:00:00,2497,60.0,4.52,0.0,Clear,None,2018,6,21,4,Thursday,0
2018-10-22 22:00:00,2854,19.9,0.0,0.0,Clouds,None,2018,10,22,22,Monday,0
2018-05-16 15:00:00,2382,45.6,0.0,1.91,Snow,None,2018,5,16,15,Wednesday,0
2018-04-23 02:00:00,2594,43.8,0.0,0.0,Clouds,None,2018,4,23,2,Monday,0
2018-08-15 10:00:00,2731,42.8,0.0,3.71,Snow,None,2018,8,15,10,Wednesday,0
2018-02-24 23:00:00,2057,35.1,0.0,0.0,Haze,None,2018,2,24,23,Saturday,1
2018-04-27 07:00:00,2835,47.0,0.0,0.0,Clear,None,2018,4,27,7,Friday,0
2018-09-01 00:00:00,2570,36.1,0.0,0.0,Clouds,None,2018,9,1,0,Saturday,1
2018-09-14 00:00:00,2754,37.3,0.0,0.0,Clear,None,2018,9,14,0,Friday,0
2018-07-18 11:00:00,2440,48.8,2.41,0.0,Rain,None,2018,7,18,11,Wednesday,0
2018-05-25 19:00:00,2769,66.4,5.09,0.0,Rain,None,2018,5,25,19,Friday,0
2018-05-27 01:00:00,2495,59.0,0.0,0.0,Clouds,None,2018,5,27,1,Sunday,1
2018-04-14 05:00:00,2249,46.7,0.0,0.0,Clear,None,2018,4,14,5,Saturday,1
2018-08-09 12:00:00,2818,50.9,0.0,0.0,Clear,None,2018,8,9,12,Thursday,0
2018-09-21 07:00:00,2784,33.2,7.39,0.0,Rain,None,2018,9,21,7,Friday,0
2018-06-27 21:00:00,2265,58.2,0.0,0.0,Clouds,None,2018,6,27,21,Wednesday,0
2018-03-20 02:00:00,2356,29.9,0.0,0.0,Clear,None,2018,3,20,2,Tuesday,0
2018-10-23 02:00:00,2759,27.9,0.0,0.0,Clear,None,2018,10,23,2,Tuesday,0
2018-06-25 09:00:00,2916,63.6,14.83,0.0,Rain,None,2018,6,25,9,Monday,0
2018-05-02 00:00:00,2843,44.8,0.0,0.0,Clear,None,2018,5,2,0,Wednesday,0
2018-01-24 18:00:00,3109,15.5,0.0,0.0,Clouds,None,2018,1,24,18,Wednesday,0
2018-03-02 08:00:00,2666,28.4,0.0,0.0,Clouds,None,2018,3,2,8,Friday,0
2018-10-03 11:00:00,3053,27.4,0.0,0.0,Clear,None,2018,10,3,11,Wednesday,0
2018-07-28 03:00:00,2543,50.6,0.0,0.0,Clear,None,2018,7,28,3,Saturday,1
2018-10-31 00:00:00,2692,9.2,0.0,0.0,Clouds,None,2018,10,31,0,Wednesday,0
2018-08-16 09:00:00,3273,54.8,0.0,0.0,Clouds,None,2018,8,16,9,Thursday,0
2018-08-06 08:00:00,3603,50.2,0.0,0.0,Clouds,None,2018,8,6,8,Monday,0
2018-05-15 10:00:00,3008,55.7,0.0,0.0,Clouds,None,2018,5,15,10,Tuesday,0
2018-12-30 15:00:00,2471,20.7,2.62,0.0,Thunderstorm,None,2018,12,30,15,Sunday,1
2018-06-15 18:00:00,3022,60.0,0.0,0.0,Clouds,None,2018,6,15,18,Friday,0
2018-09-12 13:00:00,2712,36.8,0.0,0.0,Clouds,None,2018,9,12,13,Wednesday,0
2018-05-28 11:00:00,3250,62.9,0.0,0.0,Clear,Memorial Day,2018,5,28,11,Monday,0
2018-12-14 22:00:00,2734,13.8,0.0,0.0,Clouds,None,2018,12,14,22,Friday,0
2018-04-28 19:00:00,2080,52.8,4.76,0.0,Rain,None,2018,4,28,19,Saturday,1
2018-12-05 03:00:00,2717,22.1,0.0,0.0,Clouds,None,2018,12,5,3,Wednesday,0
2018-02-25 18:00:00,2786,27.6,0.0,0.0,Clouds,None,2018,2,25,18,Sunday,1
2018-05-16 22:00:00,2347,27.3,0.0,0.0,Clear,None,2018,5,16,22,Wednesday,0
2018-08-10 04:00:00,2902,46.9,0.0,0.0,Clouds,None,2018,8,10,4,Friday,0
2018-01-28 02:00:00,2007,20.4,0.0,0.0,Clear,None,2018,1,28,2,Sunday,1
2018-05-01 22:00:00,2306,50.1,0.0,0.0,Clouds,None,2018,5,1,22,Tuesday,0
2018-04-05 02:00:00,2362,47.4,0.0,0.0,Clear,None,2018,4,5,2,Thursday,0
2018-09-04 01:00:00,2561,42.8,0.0,0.0,Clouds,None,2018,9,4,1,Tuesday,0
2018-11-10 05:00:00,2744,13.1,0.0,0.0,Clear,None,2018,11,10,5,Saturday,1
2018-08-29 03:00:00,2820,37.6,0.0,0.0,Clouds,None,2018,8,29,3,Wednesday,0
2018-11-06 00:00:00,2654,22.9,0.0,0.0,Clouds,None,2018,11,6,0,Tuesday,0
2018-08-24 11:00:00,2667,50.0,0.0,0.0,Clouds,None,2018,8,24,11,Friday,0
2018-04-18 16:00:00,2573,43.4,0.0,0.0,Clear,None,2018,4,18,16,Wednesday,0
2018-05-14 04:00:00,2147,56.6,0.0,0.0,Clouds,None,2018,5,14,4,Monday,0
2018-11-17 13:00:00,2612,19.0,0.0,0.0,Clouds,None,2018,11,17,13,Saturday,1
2018-06-29 02:00:00,2448,60.3,0.0,0.0,Clear,None,2018,6,29,2,Friday,0
2018-02-22 10:00:00,2559,24.6,0.0,0.0,Clouds,None,2018,2,22,10,Thursday,0
2018-06-25 16:00:00,2934,54.2,0.0,0.0,Clear,None,2018,6,25,16,Monday,0
2018-02-11 07:00:00,2364,10.2,0.0,0.0,Clouds,None,2018,2,11,7,Sunday,1
2018-05-27 00:00:00,2182,61.1,0.0,0.0,Clouds,None,2018,5,27,0,Sunday,1
2018-01-05 17:00:00,3100,14.0,0.0,0.0,Clear,None,2018,1,5,17,Friday,0
2018-02-08 07:00:00,2977,21.8,0.0,0.0,Clear,None,2018,2,8,7,Thursday,0
2018-04-15 13:00:00,1989,45.2,0.0,0.0,Clear,None,2018,4,15,13,Sunday,1
2018-12-17 21:00:00,2558,-2.7,0.0,0.0,Clear,None,2018,12,17,21,Monday,0
2018-10-24 16:00:00,3514,23.1,0.0,0.0,Clear,None,2018,10,24,16,Wednesday,0
2018-06-25 04:00:00,2549,61.3,0.0,0.0,Clear,None,2018,6,25,4,Monday,0
2018-02-09 13:00:00,2449,25.2,0.0,0.0,Clear,None,2018,2,9,13,Friday,0
2018-07-10 20:00:00,2960,57.5,0.0,0.0,Clear,None,2018,7,10,20,Tuesday,0
2018-06-07 02:00:00,2195,61.0,0.0,0.0,Mist,None,2018,6,7,2,Thursday,0
2018-10-29 10:00:00,3123,18.0,0.0,0.0,Clouds,None,2018,10,29,10,Monday,0
2018-04-29 18:00:00,2450,47.5,0.0,0.0,Clouds,None,2018,4,29,18,Sunday,1
2018-10-25 04:00:00,2888,10.4,0.0,0.0,Clouds,None,2018,10,25,4,Thursday,0
2018-11-02 07:00:00,3341,11.2,3.8,0.0,Drizzle,None,2018,11,2,7,Friday,0
2018-09-05 05:00:00,3128,45.8,0.0,0.0,Clear,None,2018,9,5,5,Wednesday,0
2018-10-13 22:00:00,2517,30.7,0.0,0.0,Fog,None,2018,10,13,22,Saturday,1
2018-04-15 09:00:00,2875,37.7,0.0,0.0,Clear,None,2018,4,15,9,Sunday,1
2018-02-16 10:00:00,2750,8.7,0.0,0.0,Clouds,None,2018,2,16,10,Friday,0
2018-10-14 08:00:00,3280,14.7,0.0,0.0,Clear,None,2018,10,14,8,Sunday,1
2018-01-13 10:00:00,2740,18.0,0.0,0.0,Clouds,None,2018,1,13,10,Saturday,1
2018-03-11 19:00:00,2462,40.5,0.0,0.0,Clouds,None,2018,3,11,19,Sunday,1
2018-05-20 11:00:00,2546,55.0,0.0,0.0,Clouds,None,2018,5,20,11,Sunday,1
2018-04-24 23:00:00,1739,44.8,0.0,0.12,Snow,None,2018,4,24,23,Tuesday,0
2018-10-08 19:00:00,3219,23.4,0.0,0.0,Clear,None,2018,10,8,19,Monday,0
2018-11-26 22:00:00,2684,35.2,0.0,0.0,Clouds,None,2018,11,26,22,Monday,0
2018-07-13 13:00:00,2681,54.8,0.7,0.0,Thunderstorm,None,2018,7,13,13,Friday,0
2018-08-13 02:00:00,2625,50.0,0.0,0.0,Clouds,None,2018,8,13,2,Monday,0
2018-07-16 22:00:00,2613,55.6,0.0,0.0,Clear,None,2018,7,16,22,Monday,0
2018-06-29 13:00:00,2661,53.1,0.0,0.0,Mist,None,2018,6,29,13,Friday,0
2018-09-19 03:00:00,2791,32.0,0.0,0.0,Clouds,None,2018,9,19,3,Wednesday,0
2018-03-29 15:00:00,2936,48.0,0.0,0.0,Clouds,None,2018,3,29,15,Thursday,0
2018-07-13 09:00:00,3108,62.4,1.18,0.0,Rain,None,2018,7,13,9,Friday,0
2018-10-05 10:00:00,2845,16.9,6.3,0.0,Rain,None,2018,10,5,10,Friday,0
2018-09-05 12:00:00,2836,34.8,0.0,0.0,Fog,None,2018,9,5,12,Wednesday,0
2018-03-18 13:00:00,2382,22.3,0.0,0.0,Haze,None,2018,3,18,13,Sunday,1
2018-09-20 20:00:00,3103,36.0,0.0,0.0,Clouds,None,2018,9,20,20,Thursday,0
2018-10-09 03:00:00,2217,38.0,1.56,0.0,Thunderstorm,None,2018,10,9,3,Tuesday,0
2018-09-29 09:00:00,3243,34.3,0.0,0.0,Clouds,None,2018,9,29,9,Saturday,1
2018-01-26 07:00:00,2600,19.3,5.4,0.0,Drizzle,None,2018,1,26,7,Friday,0
2018-02-15 13:00:00,2443,21.7,0.0,0.0,Clouds,None,2018,2,15,13,Thursday,0
2018-07-02 15:00:00,2946,59.3,0.0,0.0,Clear,None,2018,7,2,15,Monday,0
2018-09-09 09:00:00,2973,45.2,0.0,0.0,Clouds,None,2018,9,9,9,Sunday,1
2018-11-24 18:00:00,3192,6.1,0.0,0.0,Clouds,None,2018,11,24,18,Saturday,1
2018-01-07 16:00:00,2875,15.6,5.94,0.0,Drizzle,None,2018,1,7,16,Sunday,1
2018-01-09 11:00:00,2621,15.0,0.0,0.0,Clouds,None,2018,1,9,11,Tuesday,0
2018-10-18 16:00:00,3300,23.9,0.0,0.0,Clear,None,2018,10,18,16,Thursday,0
2018-07-16 05:00:00,2430,61.0,1.88,0.0,Rain,None,2018,7,16,5,Monday,0
2018-05-03 06:00:00,2641,63.1,0.0,0.0,Clouds,None,2018,5,3,6,Thursday,0
2018-09-01 15:00:00,2982,55.3,0.0,0.0,Clear,None,2018,9,1,15,Saturday,1
2018-04-12 11:00:00,2121,36.5,0.0,0.37,Snow,None,2018,4,12,11,Thursday,0
2018-02-21 06:00:00,2490,21.5,0.0,0.0,Clear,None,2018,2,21,6,Wednesday,0
2018-11-04 09:00:00,2857,17.7,0.9,0.0,Drizzle,None,2018,11,4,9,Sunday,1
2018-10-01 15:00:00,3109,39.6,0.0,0.69,Snow,None,2018,10,1,15,Monday,0
2018-12-27 06:00:00,2960,-0.5,0.0,0.0,Clouds,None,2018,12,27,6,Thursday,0
2018-10-06 13:00:00,2518,34.4,0.0,0.0,Clear,None,2018,10,6,13,Saturday,1
2018-09-13 03:00:00,3033,29.7,0.0,0.0,Clouds,None,2018,9,13,3,Thursday,0
2018-08-23 04:00:00,2723,39.7,5.58,0.0,Rain,State Fair,2018,8,23,4,Thursday,0
2018-11-24 08:00:00,2762,17.2,0.0,0.0,Clear,None,2018,11,24,8,Saturday,1
2018-06-18 02:00:00,2560,74.0,0.0,0.0,Clouds,None,2018,6,18,2,Monday,0
2018-09-27 09:00:00,3157,39.0,0.0,0.0,Mist,None,2018,9,27,9,Thursday,0
2018-07-17 10:00:00,2892,58.4,0.0,0.0,Clouds,None,2018,7,17,10,Tuesday,0
2018-06-11 13:00:00,2482,57.4,0.0,0.0,Clear,None,2018,6,11,13,Monday,0
2018-11-12 08:00:00,3027,9.6,0.0,0.0,Clouds,None,2018,11,12,8,Monday,0
2018-02-05 17:00:00,2940,17.9,0.0,0.0,Clear,None,2018,2,5,17,Monday,0
2018-10-09 21:00:00,2563,22.2,0.0,0.0,Clear,None,2018,10,9,21,Tuesday,0
2018-10-12 21:00:00,2866,24.3,0.0,0.0,Clouds,None,2018,10,12,21,Friday,0
2018-04-17 17:00:00,3166,39.7,0.0,0.0,Clear,None,2018,4,17,17,Tuesday,0
2018-06-08 09:00:00,2447,63.2,0.0,1.06,Snow,None,2018,6,8,9,Friday,0
2018-04-21 00:00:00,1934,37.3,0.0,0.0,Clouds,None,2018,4,21,0,Saturday,1
2018-10-17 00:00:00,2577,13.9,0.0,0.0,Clouds,None,2018,10,17,0,Wednesday,0
2018-04-08 19:00:00,2678,46.5,0.0,0.0,Clouds,None,2018,4,8,19,Sunday,1
2018-10-03 03:00:00,3013,32.7,0.0,0.0,Clouds,None,2018,10,3,3,Wednesday,0
2018-04-26 21:00:00,1799,52.3,0.0,1.66,Snow,None,2018,4,26,21,Thursday,0
2018-08-03 09:00:00,3329,40.4,0.0,0.0,Clouds,None,2018,8,3,9,Friday,0
2018-11-30 01:00:00,2321,5.9,0.0,0.0,Clouds,None,2018,11,30,1,Friday,0
2018-11-04 12:00:00,2604,35.3,3.34,0.0,Drizzle,None,2018,11,4,12,Sunday,1
2018-01-26 15:00:00,2602,5.1,3.25,0.0,Thunderstorm,None,2018,1,26,15,Friday,0
2018-10-17 18:00:00,2876,28.1,0.0,0.0,Clear,None,2018,10,17,18,Wednesday,0
2018-04-18 07:00:00,3149,53.1,0.0,0.0,Clouds,None,2018,4,18,7,Wednesday,0
2018-11-06 09:00:00,3445,17.2,0.0,0.0,Clear,None,2018,11,6,9,Tuesday,0
2018-05-20 04:00:00,1992,47.0,0.0,0.0,Mist,None,2018,5,20,4,Sunday,1
2018-08-23 12:00:00,2919,56.5,0.0,0.0,Clouds,State Fair,2018,8,23,12,Thursday,0
2018-03-13 01:00:00,1868,31.1,0.0,0.15,Snow,None,2018,3,13,1,Tuesday,0
2018-10-15 13:00:00,2627,23.5,0.0,0.0,Clear,None,2018,10,15,13,Monday,0
2018-07-02 05:00:00,2840,57.9,0.0,0.0,Clouds,None,2018,7,2,5,Monday,0
2018-03-04 05:00:00,2446,22.6,2.99,0.0,Rain,None,2018,3,4,5,Sunday,1
2018-02-01 23:00:00,2432,20.5,0.0,0.0,Haze,None,2018,2,1,23,Thursday,0
