Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit,Order Date Parsed,Profit Ratio,Year,Month
ORD-002345,2014-04-10 19:56:19,South,NC,Consumer,Office Supplies,Accessories,3,0.24,971.48,51.04,2014-04-10 19:56:19,0.05253839502614567,2014,Apr
ORD-002346,2015-10-16 19:03:06,East,MD,Corporate,Furniture,Bookcases,2,0.17,841.02,42.34,2015-10-16 19:03:06,0.05034363035361823,2015,Oct
ORD-002347,2015-12-03 20:40:13,Central,MI,Corporate,Office Supplies,Storage,5,0.1,525.69,42.3,2015-12-03 20:40:13,0.08046567368601265,2015,Dec
ORD-002348,2016-04-28 02:48:07,Central,MI,Consumer,Office Supplies,Accessories,5,0.25,33.33,-116.25,2016-04-28 02:48:07,-3.487848784878488,2016,Apr
ORD-002349,2014-04-03 14:13:48,South,NC,Home Office,Technology,Machines,4,0.04,310.99,-36.78,2014-04-03 14:13:48,-0.11826746840734428,2014,Apr
ORD-002350,2017-12-14 01:39:24,East,PA,Corporate,Office Supplies,Paper,4,0.06,1641.19,189.01,2017-12-14 01:39:24,0.11516643411183347,2017,Dec
ORD-002351,2018-03-20 20:29:57,South,GA,Corporate,Technology,Accessories,6,0.1,1701.64,39.58,2018-03-20 20:29:57,0.02325991396535107,2018,Mar
ORD-002352,2017-02-17 13:59:05,South,FL,Corporate,Office Supplies,Paper,4,0.02,140.83,17.99,2017-02-17 13:59:05,0.1277426684655258,2017,Feb
ORD-002353,2016-03-15 19:53:30,South,TX,Consumer,Furniture,Bookcases,3,0.18,785.4,-39.13,2016-03-15 19:53:30,-0.049821746880570415,2016,Mar
ORD-002354,2015-06-29 09:48:04,West,CO,Consumer,Furniture,Bookcases,4,0.14,1113.91,180.36,2015-06-29 09:48:04,0.16191613326031726,2015,Jun
ORD-002355,2017-12-17 03:42:30,East,VA,Consumer,Office Supplies,Accessories,1,0.18,45.97,39.55,2017-12-17 03:42:30,0.8603437024146182,2017,Dec
ORD-002356,2018-04-20 23:51:08,South,GA,Corporate,Technology,Copiers,7,0.29,2543.21,196.15,2018-04-20 23:51:08,0.0771269380035467,2018,Apr
ORD-002357,2014-10-21 01:14:10,East,MA,Consumer,Technology,Machines,3,0.14,855.37,230.57,2014-10-21 01:14:10,0.2695558647135158,2014,Oct
ORD-002358,2016-10-26 08:45:10,South,TN,Corporate,Furniture,Tables,1,0.21,359.43,102.43,2016-10-26 08:45:10,0.2849789945190997,2016,Oct
ORD-002359,2016-06-07 02:21:58,West,CO,Consumer,Technology,Machines,4,0.22,1251.76,130.31,2016-06-07 02:21:58,0.1041014251933278,2016,Jun
ORD-002360,2016-07-11 04:24:33,East,VA,Consumer,Furniture,Bookcases,1,0.16,325.49,49.89,2016-07-11 04:24:33,0.1532765983593966,2016,Jul
ORD-002361,2017-02-07 15:01:31,Central,IN,Consumer,Furniture,Furnishings,2,0.22,474.29,-17.09,2017-02-07 15:01:31,-0.03603280693246748,2017,Feb
ORD-002362,2014-09-15 13:51:53,South,TX,Consumer,Office Supplies,Paper,3,0.1,368.25,87.84,2014-09-15 13:51:53,0.23853360488798372,2014,Sep
ORD-002363,2018-04-15 03:50:13,West,AZ,Home Office,Furniture,Furnishings,4,0.08,1667.69,190.04,2018-04-15 03:50:13,0.11395403222421432,2018,Apr
ORD-002364,2018-07-19 01:27:43,West,CA,Consumer,Office Supplies,Storage,3,0.16,764.86,84.47,2018-07-19 01:27:43,0.11043851162304212,2018,Jul
ORD-002365,2014-06-15 12:47:21,South,FL,Consumer,Furniture,Bookcases,5,0.19,1065.93,45.93,2014-06-15 12:47:21,0.04308913343277701,2014,Jun
ORD-002366,2014-04-12 05:01:19,West,WA,Home Office,Office Supplies,Binders,1,0.2,251.62,79.85,2014-04-12 05:01:19,0.31734361338526346,2014,Apr
ORD-002367,2014-12-24 14:28:05,East,MA,Consumer,Office Supplies,Binders,4,0.22,763.5,-38.74,2014-12-24 14:28:05,-0.050740013097576954,2014,Dec
ORD-002368,2016-09-22 20:56:21,East,PA,Consumer,Office Supplies,Accessories,6,0.25,2049.31,189.18,2016-09-22 20:56:21,0.09231399837018314,2016,Sep
ORD-002369,2017-04-18 16:42:37,South,TX,Consumer,Furniture,Bookcases,2,0.2,395.74,-2.63,2017-04-18 16:42:37,-0.006645777530701976,2017,Apr
ORD-002370,2016-07-07 21:43:44,South,TX,Home Office,Technology,Copiers,4,0.0,626.85,149.59,2016-07-07 21:43:44,0.23863763260748186,2016,Jul
ORD-002371,2016-09-20 14:38:29,South,GA,Consumer,Office Supplies,Storage,5,0.3,1395.2,-64.9,2016-09-20 14:38:29,-0.046516628440366976,2016,Sep
ORD-002372,2016-12-31 11:42:12,South,NC,Corporate,Office Supplies,Accessories,2,0.26,366.12,-66.03,2016-12-31 11:42:12,-0.18035070468698788,2016,Dec
ORD-002373,2017-06-16 00:00:00,Central,IL,Home Office,Furniture,Furnishings,2,0.21,598.41,-37.91,2017-06-16 00:00:00,-0.06335121405056733,2017,Jun
ORD-002374,2018-08-16 02:28:52,East,PA,Consumer,Office Supplies,Binders,7,0.28,1457.56,6.34,2018-08-16 02:28:52,0.004349735173852192,2018,Aug
ORD-002375,2015-07-18 09:39:14,West,CO,Consumer,Technology,Accessories,5,0.24,1038.69,107.08,2015-07-18 09:39:14,0.10309139396740123,2015,Jul
ORD-002376,2016-05-13 06:25:14,South,FL,Corporate,Office Supplies,Paper,5,0.18,2329.4,285.55,2016-05-13 06:25:14,0.12258521507684382,2016,May
ORD-002377,2016-12-25 03:03:47,Central,MI,Consumer,Furniture,Chairs,8,0.23,3170.84,201.71,2016-12-25 03:03:47,0.06361405810447705,2016,Dec
ORD-002378,2016-07-14 22:22:42,East,MD,Corporate,Furniture,Tables,3,0.08,829.26,362.4,2016-07-14 22:22:42,0.437016134867231,2016,Jul
ORD-002379,2014-06-15 04:55:51,East,MD,Consumer,Office Supplies,Accessories,4,0.29,26.67,-88.62,2014-06-15 04:55:51,-3.322834645669291,2014,Jun
ORD-002380,2016-01-21 05:44:29,Central,IN,Consumer,Furniture,Tables,2,0.14,674.95,-41.64,2016-01-21 05:44:29,-0.06169345877472405,2016,Jan
ORD-002381,2015-11-28 13:07:21,Central,OH,Home Office,Technology,Copiers,3,0.11,485.02,70.36,2015-11-28 13:07:21,0.14506618283782113,2015,Nov
ORD-002382,2018-10-07 07:42:25,West,AZ,Consumer,Office Supplies,Binders,2,0.23,826.74,-18.69,2018-10-07 07:42:25,-0.022606865519994194,2018,Oct
ORD-002383,2017-03-06 20:01:34,Central,IN,Consumer,Technology,Accessories,4,0.18,654.84,121.6,2017-03-06 20:01:34,0.18569421538085637,2017,Mar
ORD-002384,2017-06-17 10:36:25,South,NC,Corporate,Technology,Copiers,6,0.0,750.64,73.41,2017-06-17 10:36:25,0.09779654694660556,2017,Jun
ORD-002385,2014-08-10 10:32:17,Central,OH,Consumer,Technology,Machines,4,0.27,542.42,46.95,2014-08-10 10:32:17,0.08655654290033554,2014,Aug
ORD-002386,2018-11-04 10:46:42,East,NY,Home Office,Office Supplies,Accessories,1,0.19,6.67,-57.65,2018-11-04 10:46:42,-8.643178410794603,2018,Nov
ORD-002387,2015-09-17 07:35:41,Central,WI,Corporate,Office Supplies,Binders,5,0.17,33.33,-24.22,2015-09-17 07:35:41,-0.7266726672667266,2015,Sep
ORD-002388,2017-11-15 04:25:08,South,NC,Consumer,Furniture,Tables,2,0.4,290.89,39.62,2017-11-15 04:25:08,0.13620268830141977,2017,Nov
ORD-002389,2014-02-20 01:17:01,East,PA,Corporate,Furniture,Bookcases,1,0.13,231.33,-93.45,2014-02-20 01:17:01,-0.4039683568927506,2014,Feb
ORD-002390,2014-01-15 17:33:17,West,AZ,Corporate,Technology,Accessories,5,0.16,875.11,226.39,2014-01-15 17:33:17,0.2586989064231925,2014,Jan
ORD-002391,2016-09-06 00:15:29,East,PA,Corporate,Technology,Accessories,3,0.17,108.06,-36.18,2016-09-06 00:15:29,-0.3348139922265408,2016,Sep
ORD-002392,2017-06-03 16:57:50,South,FL,Consumer,Office Supplies,Paper,6,0.29,870.28,89.27,2017-06-03 16:57:50,0.10257618237808522,2017,Jun
ORD-002393,2017-10-13 19:44:37,East,VA,Consumer,Technology,Machines,6,0.12,40.0,-58.65,2017-10-13 19:44:37,-1.46625,2017,Oct
ORD-002394,2017-09-15 09:30:21,Central,MO,Consumer,Furniture,Chairs,8,0.07,879.9,54.76,2017-09-15 09:30:21,0.062234344811910446,2017,Sep
ORD-002395,2016-07-24 05:05:39,West,CA,Corporate,Furniture,Tables,5,0.18,1150.45,181.1,2016-07-24 05:05:39,0.15741666304489546,2016,Jul
ORD-002396,2015-10-22 23:09:17,East,VA,Corporate,Technology,Machines,5,0.1,1103.46,95.5,2015-10-22 23:09:17,0.08654595544922335,2015,Oct
ORD-002397,2017-02-01 01:59:21,Central,MI,Consumer,Technology,Accessories,2,0.26,355.64,2.37,2017-02-01 01:59:21,0.006664042289956136,2017,Feb
ORD-002398,2017-04-03 15:21:02,Central,WI,Consumer,Furniture,Furnishings,3,0.08,20.0,-24.43,2017-04-03 15:21:02,-1.2215,2017,Apr
ORD-002399,2016-02-01 01:16:07,Central,IL,Consumer,Office Supplies,Accessories,6,0.11,340.03,-208.64,2016-02-01 01:16:07,-0.6135929182719172,2016,Feb
ORD-002400,2017-03-28 14:41:50,Central,WI,Corporate,Furniture,Chairs,6,0.0,1108.45,165.32,2017-03-28 14:41:50,0.14914520276061166,2017,Mar
ORD-002401,2015-01-01 23:21:33,West,CA,Home Office,Office Supplies,Paper,7,0.06,2372.41,132.29,2015-01-01 23:21:33,0.055761862409954434,2015,Jan
ORD-002402,2015-03-28 09:36:20,East,MA,Consumer,Technology,Copiers,1,0.12,311.32,34.93,2015-03-28 09:36:20,0.11219966593858409,2015,Mar
ORD-002403,2017-11-13 10:42:24,West,WA,Consumer,Furniture,Tables,5,0.04,797.14,7.61,2017-11-13 10:42:24,0.009546629199387813,2017,Nov
ORD-002404,2017-08-04 15:23:57,South,TN,Corporate,Technology,Phones,3,0.13,20.0,-88.35,2017-08-04 15:23:57,-4.4174999999999995,2017,Aug
ORD-002405,2015-10-21 03:19:50,Central,OH,Corporate,Furniture,Tables,1,0.14,593.89,94.1,2015-10-21 03:19:50,0.15844685042684672,2015,Oct
ORD-002406,2016-03-22 02:42:46,West,AZ,Consumer,Furniture,Chairs,7,0.23,1678.73,43.62,2016-03-22 02:42:46,0.025983928326770833,2016,Mar
ORD-002407,2015-05-14 23:56:27,Central,IL,Home Office,Office Supplies,Accessories,5,0.15,33.33,14.46,2015-05-14 23:56:27,0.4338433843384339,2015,May
ORD-002408,2014-12-24 14:17:56,West,WA,Home Office,Furniture,Bookcases,3,0.06,20.0,73.12,2014-12-24 14:17:56,3.656,2014,Dec
ORD-002409,2016-06-03 02:25:42,Central,IL,Consumer,Office Supplies,Paper,1,0.15,199.05,50.49,2016-06-03 02:25:42,0.253654860587792,2016,Jun
ORD-002410,2014-01-07 05:03:13,Central,MI,Home Office,Furniture,Furnishings,4,0.13,1199.59,128.26,2014-01-07 05:03:13,0.10691986428696472,2014,Jan
ORD-002411,2016-01-25 11:25:08,Central,IN,Corporate,Technology,Accessories,2,0.28,785.41,66.85,2016-01-25 11:25:08,0.08511478081511567,2016,Jan
ORD-002412,2015-02-13 03:11:34,South,NC,Consumer,Office Supplies,Accessories,2,0.2,765.46,147.32,2015-02-13 03:11:34,0.19245943615603686,2015,Feb
ORD-002413,2014-10-18 22:38:14,South,TX,Consumer,Office Supplies,Paper,4,0.26,2240.41,191.81,2014-10-18 22:38:14,0.08561379390379441,2014,Oct
ORD-002414,2016-08-15 02:43:46,West,WA,Corporate,Technology,Accessories,5,0.04,33.33,38.27,2016-08-15 02:43:46,1.1482148214821484,2016,Aug
ORD-002415,2017-01-26 15:42:19,Central,OH,Consumer,Office Supplies,Storage,3,0.14,923.0,94.2,2017-01-26 15:42:19,0.10205850487540628,2017,Jan
ORD-002416,2014-10-21 00:37:18,Central,MI,Consumer,Furniture,Furnishings,2,0.06,681.13,35.29,2014-10-21 00:37:18,0.05181096119683467,2014,Oct
ORD-002417,2015-06-11 13:29:21,South,GA,Consumer,Office Supplies,Storage,5,0.22,462.49,10.83,2015-06-11 13:29:21,0.023416722523730244,2015,Jun
ORD-002418,2016-09-30 11:54:15,East,NY,Consumer,Technology,Machines,1,0.16,234.75,69.14,2016-09-30 11:54:15,0.2945260915867945,2016,Sep
ORD-002419,2014-04-30 07:41:19,East,PA,Consumer,Office Supplies,Storage,2,0.03,746.45,72.95,2014-04-30 07:41:19,0.09772925179181459,2014,Apr
ORD-002420,2016-03-20 05:55:05,South,NC,Consumer,Office Supplies,Paper,5,0.19,33.33,139.88,2016-03-20 05:55:05,4.196819681968197,2016,Mar
ORD-002421,2018-12-05 09:53:18,South,FL,Consumer,Office Supplies,Accessories,2,0.1,150.29,-184.53,2018-12-05 09:53:18,-1.2278262026748288,2018,Dec
ORD-002422,2015-07-21 03:40:13,West,AZ,Consumer,Office Supplies,Accessories,2,0.11,278.32,-65.04,2015-07-21 03:40:13,-0.23368784133371662,2015,Jul
ORD-002423,2018-06-12 02:09:36,Central,IL,Corporate,Furniture,Tables,5,0.2,762.17,93.6,2018-06-12 02:09:36,0.12280724772688507,2018,Jun
ORD-002424,2018-01-14 19:31:29,Central,MO,Home Office,Furniture,Furnishings,4,0.18,416.85,4.88,2018-01-14 19:31:29,0.011706848986445964,2018,Jan
ORD-002425,2018-06-16 17:26:02,East,MA,Consumer,Technology,Accessories,7,0.19,46.67,-74.31,2018-06-16 17:26:02,-1.5922434111849153,2018,Jun
ORD-002426,2017-10-22 04:22:52,South,GA,Consumer,Office Supplies,Accessories,6,0.12,977.13,195.02,2017-10-22 04:22:52,0.1995844974568379,2017,Oct
ORD-002427,2016-02-22 08:24:23,Central,MI,Corporate,Office Supplies,Paper,4,0.15,943.36,270.42,2016-02-22 08:24:23,0.2866562075983718,2016,Feb
ORD-002428,2014-06-10 09:28:45,Central,WI,Home Office,Office Supplies,Accessories,9,0.16,2416.05,327.55,2014-06-10 09:28:45,0.13557252540303388,2014,Jun
ORD-002429,2016-06-17 01:44:59,South,TN,Consumer,Technology,Phones,2,0.18,13.33,-26.62,2016-06-17 01:44:59,-1.9969992498124531,2016,Jun
ORD-002430,2017-01-01 11:22:10,South,TX,Corporate,Furniture,Tables,1,0.17,229.09,13.2,2017-01-01 11:22:10,0.05761927626696931,2017,Jan
ORD-002431,2015-06-06 15:24:02,Central,MO,Consumer,Furniture,Chairs,3,0.2,1406.53,42.75,2015-06-06 15:24:02,0.030393948227197428,2015,Jun
ORD-002432,2016-01-09 18:16:18,Central,WI,Consumer,Office Supplies,Storage,6,0.23,2424.21,191.61,2016-01-09 18:16:18,0.07904018216243643,2016,Jan
ORD-002433,2017-08-31 09:46:17,East,PA,Corporate,Technology,Accessories,4,0.26,954.69,149.34,2017-08-31 09:46:17,0.15642774094208592,2017,Aug
ORD-002434,2016-03-01 18:42:03,South,TN,Consumer,Technology,Phones,5,0.23,33.33,-52.59,2016-03-01 18:42:03,-1.577857785778578,2016,Mar
ORD-002435,2015-06-13 22:43:47,West,CA,Corporate,Office Supplies,Storage,5,0.21,498.9,45.41,2015-06-13 22:43:47,0.09102024453798356,2015,Jun
ORD-002436,2017-11-10 19:54:52,West,CA,Corporate,Office Supplies,Storage,3,0.18,772.68,-46.23,2017-11-10 19:54:52,-0.059830719055753996,2017,Nov
ORD-002437,2015-10-26 00:31:39,Central,OH,Consumer,Office Supplies,Binders,2,0.11,13.33,56.71,2015-10-26 00:31:39,4.254313578394599,2015,Oct
ORD-002438,2018-08-03 04:03:47,Central,OH,Corporate,Office Supplies,Binders,1,0.19,466.9,-53.11,2018-08-03 04:03:47,-0.11375026772328121,2018,Aug
ORD-002439,2018-04-09 02:00:12,Central,IN,Consumer,Furniture,Furnishings,4,0.3,475.33,1.04,2018-04-09 02:00:12,0.00218795363221341,2018,Apr
ORD-002440,2017-10-18 12:37:48,Central,OH,Consumer,Technology,Copiers,2,0.24,13.33,-36.8,2017-10-18 12:37:48,-2.7606901725431356,2017,Oct
ORD-002441,2014-09-08 01:40:22,East,VA,Corporate,Technology,Accessories,2,0.08,849.87,141.48,2014-09-08 01:40:22,0.1664725193264852,2014,Sep
ORD-002442,2018-11-23 06:54:58,West,CO,Consumer,Furniture,Tables,4,0.19,850.95,190.6,2018-11-23 06:54:58,0.2239849579881309,2018,Nov
ORD-002443,2014-06-25 04:29:52,Central,OH,Consumer,Office Supplies,Accessories,3,0.04,919.08,138.87,2014-06-25 04:29:52,0.15109674892283587,2014,Jun
ORD-002444,2017-01-04 13:59:55,South,FL,Home Office,Technology,Phones,1,0.12,213.77,-61.23,2017-01-04 13:59:55,-0.28642933994480047,2017,Jan
ORD-002445,2015-12-01 10:34:19,South,NC,Consumer,Furniture,Tables,5,0.16,216.74,2.71,2015-12-01 10:34:19,0.012503460367260312,2015,Dec
ORD-002446,2016-08-15 07:22:17,East,VA,Consumer,Office Supplies,Accessories,5,0.14,790.17,160.32,2016-08-15 07:22:17,0.20289304833137173,2016,Aug
ORD-002447,2016-09-02 03:56:00,West,CO,Consumer,Technology,Phones,2,0.07,523.91,-3.5,2016-09-02 03:56:00,-0.00668053673340841,2016,Sep
ORD-002448,2016-12-22 11:49:08,West,WA,Corporate,Technology,Accessories,4,0.29,1001.17,130.72,2016-12-22 11:49:08,0.13056723633348982,2016,Dec
ORD-002449,2016-05-21 23:02:30,South,GA,Home Office,Furniture,Bookcases,1,0.06,280.49,53.86,2016-05-21 23:02:30,0.19202110592177973,2016,May
ORD-002450,2018-07-04 04:36:16,South,TN,Consumer,Furniture,Chairs,2,0.09,708.06,30.79,2018-07-04 04:36:16,0.04348501539417564,2018,Jul
ORD-002451,2015-04-12 01:00:59,East,MA,Consumer,Furniture,Chairs,5,0.15,749.0,160.75,2015-04-12 01:00:59,0.21461949265687583,2015,Apr
ORD-002452,2016-03-19 06:35:47,South,FL,Consumer,Technology,Phones,3,0.15,617.31,221.17,2016-03-19 06:35:47,0.3582802805721599,2016,Mar
ORD-002453,2014-12-14 03:16:16,West,AZ,Corporate,Technology,Accessories,2,0.06,13.33,-46.11,2014-12-14 03:16:16,-3.4591147786946737,2014,Dec
ORD-002454,2014-04-16 15:52:13,East,MA,Consumer,Office Supplies,Accessories,4,0.12,793.22,52.92,2014-04-16 15:52:13,0.06671541312624493,2014,Apr
ORD-002455,2015-11-03 05:30:59,East,VA,Consumer,Furniture,Chairs,5,0.1,1784.25,48.37,2015-11-03 05:30:59,0.02710942973238055,2015,Nov
ORD-002456,2016-01-26 19:04:09,East,MA,Home Office,Technology,Machines,3,0.16,502.39,97.47,2016-01-26 19:04:09,0.19401261967793945,2016,Jan
ORD-002457,2014-08-18 16:55:32,East,NY,Home Office,Office Supplies,Storage,5,0.17,33.33,13.97,2014-08-18 16:55:32,0.41914191419141916,2014,Aug
ORD-002458,2018-05-27 06:19:38,East,VA,Consumer,Technology,Machines,2,0.14,129.84,7.47,2018-05-27 06:19:38,0.05753234750462107,2018,May
ORD-002459,2016-09-10 19:32:24,South,TX,Consumer,Furniture,Furnishings,5,0.3,758.06,84.46,2016-09-10 19:32:24,0.11141598290372794,2016,Sep
ORD-002460,2015-09-09 07:51:48,East,PA,Consumer,Furniture,Bookcases,4,0.3,1139.07,22.8,2015-09-09 07:51:48,0.02001632911059022,2015,Sep
ORD-002461,2017-09-09 15:08:58,South,GA,Corporate,Technology,Accessories,9,0.17,2830.13,371.29,2017-09-09 15:08:58,0.13119185337776004,2017,Sep
ORD-002462,2015-11-05 05:09:20,West,WA,Consumer,Office Supplies,Storage,4,0.14,904.17,172.79,2015-11-05 05:09:20,0.1911034429366159,2015,Nov
ORD-002463,2014-04-23 04:09:39,South,GA,Consumer,Furniture,Furnishings,2,0.06,215.02,0.86,2014-04-23 04:09:39,0.003999627941586829,2014,Apr
ORD-002464,2017-01-02 11:40:07,South,FL,Consumer,Technology,Phones,1,0.18,171.25,121.94,2017-01-02 11:40:07,0.7120583941605839,2017,Jan
ORD-002465,2018-03-18 10:21:47,Central,OH,Home Office,Furniture,Chairs,6,0.15,633.19,117.58,2018-03-18 10:21:47,0.1856946572118953,2018,Mar
ORD-002466,2018-07-25 04:28:24,South,NC,Consumer,Furniture,Tables,3,0.21,701.54,-48.05,2018-07-25 04:28:24,-0.06849217435926676,2018,Jul
ORD-002467,2015-05-03 00:09:12,South,GA,Consumer,Furniture,Furnishings,2,0.18,596.94,30.72,2015-05-03 00:09:12,0.05146245853854658,2015,May
ORD-002468,2016-12-15 15:54:27,East,PA,Consumer,Technology,Phones,6,0.22,1518.46,47.48,2016-12-15 15:54:27,0.031268522055240174,2016,Dec
ORD-002469,2017-11-19 14:37:35,East,PA,Consumer,Furniture,Furnishings,3,0.15,594.56,219.63,2017-11-19 14:37:35,0.36939921959095806,2017,Nov
ORD-002470,2016-01-07 16:16:52,West,CO,Corporate,Furniture,Furnishings,4,0.22,1706.73,75.07,2016-01-07 16:16:52,0.043984695880426306,2016,Jan
ORD-002471,2014-11-14 08:33:15,Central,WI,Consumer,Furniture,Furnishings,2,0.21,526.82,18.96,2014-11-14 08:33:15,0.0359895220378877,2014,Nov
ORD-002472,2016-09-06 18:12:21,Central,MI,Corporate,Furniture,Bookcases,2,0.16,13.33,113.25,2016-09-06 18:12:21,8.495873968492123,2016,Sep
ORD-002473,2014-04-26 10:36:56,Central,MO,Consumer,Office Supplies,Paper,1,0.12,199.44,11.57,2014-04-26 10:36:56,0.058012434817488974,2014,Apr
ORD-002474,2016-12-15 04:07:40,East,NY,Consumer,Furniture,Bookcases,1,0.07,22.94,51.63,2016-12-15 04:07:40,2.250653879686138,2016,Dec
ORD-002475,2015-03-02 10:24:04,West,CA,Consumer,Furniture,Bookcases,2,0.03,207.88,-72.22,2015-03-02 10:24:04,-0.3474119684433327,2015,Mar
ORD-002476,2015-01-01 14:03:04,South,NC,Consumer,Office Supplies,Paper,3,0.15,323.83,-170.53,2015-01-01 14:03:04,-0.5266034647809036,2015,Jan
ORD-002477,2018-05-04 16:41:28,South,FL,Consumer,Furniture,Furnishings,2,0.18,307.39,-39.64,2018-05-04 16:41:28,-0.12895669995770845,2018,May
ORD-002478,2015-04-21 07:38:19,South,TN,Corporate,Technology,Phones,9,0.02,2538.87,258.88,2015-04-21 07:38:19,0.10196662294642893,2015,Apr
ORD-002479,2016-09-01 00:26:42,South,GA,Consumer,Technology,Machines,1,0.16,69.91,-4.33,2016-09-01 00:26:42,-0.06193677585467029,2016,Sep
ORD-002480,2015-09-19 18:58:24,West,WA,Corporate,Furniture,Bookcases,7,0.12,1775.11,27.79,2015-09-19 18:58:24,0.015655367836359436,2015,Sep
ORD-002481,2018-01-13 04:04:09,South,NC,Corporate,Office Supplies,Binders,4,0.16,320.71,90.81,2018-01-13 04:04:09,0.28315300427177204,2018,Jan
ORD-002482,2014-10-02 15:49:57,Central,IN,Consumer,Technology,Machines,2,0.21,524.15,51.9,2014-10-02 15:49:57,0.09901745683487552,2014,Oct
ORD-002483,2016-10-31 14:56:49,East,MD,Consumer,Technology,Machines,1,0.19,308.01,-73.99,2016-10-31 14:56:49,-0.24021947339372096,2016,Oct
ORD-002484,2016-04-24 00:00:53,Central,MO,Corporate,Technology,Accessories,5,0.13,657.4,126.23,2016-04-24 00:00:53,0.19201399452388196,2016,Apr
ORD-002485,2018-09-09 01:19:54,East,VA,Consumer,Office Supplies,Accessories,2,0.25,890.34,53.23,2018-09-09 01:19:54,0.05978614911157535,2018,Sep
ORD-002486,2014-06-23 00:10:17,West,CO,Consumer,Technology,Copiers,2,0.02,390.3,84.04,2014-06-23 00:10:17,0.21532154752754293,2014,Jun
ORD-002487,2015-04-07 15:31:44,Central,MO,Home Office,Office Supplies,Storage,2,0.06,856.87,44.4,2015-04-07 15:31:44,0.05181649491754875,2015,Apr
ORD-002488,2017-03-07 04:35:23,East,VA,Home Office,Technology,Copiers,5,0.16,996.88,152.48,2017-03-07 04:35:23,0.15295722654682609,2017,Mar
ORD-002489,2014-05-11 05:52:49,Central,MO,Consumer,Technology,Machines,1,0.23,61.47,7.02,2014-05-11 05:52:49,0.11420204978038066,2014,May
ORD-002490,2016-12-12 01:01:11,Central,IL,Consumer,Technology,Accessories,5,0.26,1149.78,37.64,2016-12-12 01:01:11,0.03273669745516534,2016,Dec
ORD-002491,2015-07-17 15:15:07,Central,MO,Home Office,Furniture,Chairs,1,0.15,182.38,91.65,2015-07-17 15:15:07,0.5025222063822788,2015,Jul
ORD-002492,2018-10-14 10:55:48,East,NY,Consumer,Technology,Machines,4,0.27,631.3,29.12,2018-10-14 10:55:48,0.04612703944242041,2018,Oct
ORD-002493,2016-03-23 00:11:02,West,WA,Home Office,Technology,Machines,1,0.2,181.49,26.16,2016-03-23 00:11:02,0.14414017301228718,2016,Mar
ORD-002494,2018-06-19 14:44:39,South,TX,Consumer,Office Supplies,Accessories,4,0.18,1193.24,327.86,2018-06-19 14:44:39,0.27476450672119607,2018,Jun
ORD-002495,2015-08-30 17:15:18,South,GA,Consumer,Office Supplies,Accessories,1,0.26,168.11,66.87,2015-08-30 17:15:18,0.39777526619475345,2015,Aug
ORD-002496,2014-11-15 20:17:01,Central,IL,Corporate,Furniture,Chairs,1,0.27,242.93,22.27,2014-11-15 20:17:01,0.09167249825052484,2014,Nov
ORD-002497,2016-09-29 18:55:11,East,NY,Corporate,Furniture,Bookcases,5,0.13,1387.5,106.28,2016-09-29 18:55:11,0.0765981981981982,2016,Sep
ORD-002498,2018-10-06 19:30:12,East,PA,Corporate,Office Supplies,Storage,3,0.18,776.86,145.79,2018-10-06 19:30:12,0.1876657312771928,2018,Oct
ORD-002499,2016-10-28 00:00:00,West,CO,Home Office,Technology,Machines,7,0.17,2062.53,342.14,2016-10-28 00:00:00,0.16588364775300235,2016,Oct
ORD-002500,2015-05-04 15:59:56,Central,MI,Consumer,Furniture,Tables,2,0.12,646.82,22.88,2015-05-04 15:59:56,0.035373055873349615,2015,May
ORD-002501,2015-08-06 14:57:06,East,PA,Consumer,Technology,Phones,1,0.15,6.67,35.43,2015-08-06 14:57:06,5.31184407796102,2015,Aug
ORD-002502,2015-03-13 18:12:53,East,NY,Consumer,Furniture,Bookcases,5,0.04,1731.04,23.07,2015-03-13 18:12:53,0.01332724835936778,2015,Mar
ORD-002503,2018-07-19 09:36:33,West,AZ,Corporate,Furniture,Furnishings,4,0.14,333.91,78.82,2018-07-19 09:36:33,0.23605163067892543,2018,Jul
ORD-002504,2014-08-11 22:09:14,West,CA,Consumer,Technology,Phones,1,0.23,327.91,6.88,2014-08-11 22:09:14,0.02098136683846177,2014,Aug
ORD-002505,2015-11-12 13:46:22,West,CA,Corporate,Technology,Copiers,9,0.27,179.03,89.61,2015-11-12 13:46:22,0.5005306373233536,2015,Nov
ORD-002506,2015-10-06 11:22:29,East,PA,Consumer,Office Supplies,Paper,5,0.18,1208.6,103.08,2015-10-06 11:22:29,0.08528876385901044,2015,Oct
ORD-002507,2016-08-02 09:44:03,West,WA,Home Office,Office Supplies,Binders,3,0.16,448.57,66.27,2016-08-02 09:44:03,0.14773613928706777,2016,Aug
ORD-002508,2018-10-27 21:19:59,Central,OH,Corporate,Furniture,Tables,4,0.24,1109.12,73.4,2018-10-27 21:19:59,0.06617859203693019,2018,Oct
ORD-002509,2016-07-21 00:26:59,East,PA,Consumer,Technology,Machines,5,0.08,33.33,47.1,2016-07-21 00:26:59,1.4131413141314133,2016,Jul
ORD-002510,2015-11-26 14:24:19,East,NY,Corporate,Furniture,Chairs,3,0.12,846.01,73.48,2015-11-26 14:24:19,0.08685476531010272,2015,Nov
