year,gender,name,occurrences
1975,F,Linda,66353.0
1975,F,Susan,49728.0
1975,F,Barbara,40047.0
1975,Female,Patricia,50553.0
1975,F,Deborah,59006.0
1975,F,Debra,64768.0
1975,F,Betty,18906.0
1975,F,DOROTHY,53621.0
1975,Female,Lisa,57135.0
1975,F,Jennifer,49198.0
1975,F,Ashley,25264.0
1975,F,Jessica,20799.0
1975,F,Emily,25250.0
1975,F,Emma,14320.0
1976,M,James,2022.0
1976,M,Robert,2350.0
1976,M,John,787.0
1976,M,Michael,36130.0
1976,M,David,21859.0
1976,M,William,20124.0
1976,M,Richard,42285.0
1976,M,Joseph,37731.0
1976,M,Thomas,29176.0
1976,M,Charles,53376.0
1976,M,Jacob,25843.0
1976,M,Christopher,42862.0
1976,M,Joshua,61175.0
1976,M,Jason,38482.0
1976,M,Daniel,25214.0
1976,F,Mary,2603.0
1976,F,Linda,104343.0
1976,F,Susan,26403.0
1976,Female,Barbara,19681.0
1976,F,Patricia,24783.0
1976,F,Deborah,44770.0
1976,F,Debra,20048.0
1976,F,BETTY,41790.0
1976,F,Dorothy,32557.0
1976,F,Lisa,20860.0
1976,F,Jennifer,94769.0
1976,F,Ashley,27848.0
1976,F,Jessica,27726.0
1976,F,EMILY,43661.0
1976,F,Emma,19473.0
1977,M,James,1384.0
1977,M,Robert,1817.0
1977,M,John,1247.0
1977,M,Michael,69200.0
1977,M,David,43315.0
1977,M,William,34764.0
1977,M,Richard,34868.0
1977,M,Joseph,19910.0
1977,M,Thomas,42345.0
1977,M,Charles,37379.0
1977,M,Jacob,21003.0
1977,M,Christopher,44939.0
1977,M,Joshua,44892.0
1977,M,Jason,25635.0
1977,M,DANIEL,31179.0
1977,F,Mary,2120.0
1977,F,Linda,94247.0
1977,F,Susan,48831.0
1977,F,Barbara,56465.0
1977,F,Patricia,42400.0
1977,F,Deborah,21087.0
1977,F,Debra,24368.0
1977,F,Betty,28463.0
1977,F,Dorothy,30735.0
1977,F,Lisa,32997.0
1977,F,Jennifer,34072.0
1977,F,Ashley,34907.0
1977,F,Jessica,29141.0
1977,F,Emily,31125.0
1977,F,Emma,27958.0
1978,M,James,2012.0
1978,Male,Robert,1012.0
1978,M,John,2379.0
1978,M,Michael,84959.0
1978,M,David,50894.0
1978,M,William,51423.0
1978,M,Richard,20592.0
1978,M,Joseph,43379.0
1978,M,Thomas,34231.0
1978,M,Charles,16828.0
1978,M,Jacob,27532.0
1978,M,Christopher,41682.0
1978,M,Joshua,46578.0
1978,M,Jason,28153.0
1978,M,Daniel,49159.0
1978,Female,Mary,1393.0
1978,F,Linda,95113.0
1978,F,Susan,48699.0
1978,F,Barbara,43558.0
1978,F,Patricia,31925.0
1978,F,Deborah,41433.0
1978,F,Debra,34961.0
1978,F,Betty,44750.0
1978,F,Dorothy,42775.0
1978,Female,Lisa,32394.0
1978,F,Jennifer,71272.0
1978,F,Ashley,37151.0
1978,F,Jessica,28725.0
1978,F,Emily,24701.0
1978,F,Emma,23060.0
1979,Male,James,1223.0
1979,Male,Robert,1936.0
1979,M,John,1443.0
1979,M,Michael,36501.0
1979,M,DAVID,43847.0
1979,M,William,48234.0
1979,M,Richard,25325.0
1979,M,Joseph,48357.0
1979,M,Thomas,14865.0
1979,M,Charles,47860.0
1979,M,Jacob,21027.0
1979,M,Christopher,39900.0
1979,M,Joshua,41261.0
1979,M,Jason,20033.0
1979,Male,Daniel,31956.0
1979,F,MARY,2155.0
1979,F,Linda,41800.0
1979,F,Susan,46442.0
1979,F,Barbara,27917.0
1979,F,Patricia,22880.0
1979,F,Deborah,38614.0
1979,F,Debra,48292.0
1979,F,Betty,35881.0
1979,F,Dorothy,41642.0
1979,F,Lisa,28838.0
1979,F,Jennifer,105911.0
1979,F,Ashley,34434.0
1979,F,Jessica,33357.0
1979,F,Emily,28622.0
1979,F,Emma,12726.0
1980,M,James,1097.0
1980,M,Robert,1879.0
1980,M,John,2345.0
1980,M,Michael,48660.0
1980,M,David,19031.0
1980,M,William,31777.0
1980,M,Richard,36626.0
1980,M,Joseph,30894.0
1980,M,Thomas,40427.0
1980,M,Charles,12962.0
1980,M,Jacob,15278.0
1980,M,Christopher,39242.0
1980,M,Joshua,35866.0
1980,M,Jason,43283.0
1980,M,Daniel,35714.0
1980,F,Mary,1151.0
1980,F,Linda,40336.0
1980,F,Susan,22347.0
1980,F,Barbara,20244.0
1980,F,Patricia,22604.0
1980,F,DEBORAH,46514.0
1980,F,Debra,22517.0
1980,F,Betty,22825.0
1980,F,Dorothy,18398.0
1980,F,Lisa,26358.0
1980,F,Jennifer,40250.0
1980,F,Ashley,15272.0
1980,F,Jessica,35824.0
1980,F,Emily,40112.0
1980,F,Emma,26827.0
1981,M,James,689.0
1981,M,Robert,399.0
1981,M,John,1478.0
1981,M,Michael,93134.0
1981,M,David,41023.0
1981,M,William,36622.0
1981,M,Richard,34184.0
1981,M,Joseph,
1981,M,Thomas,31233.0
1981,M,Charles,25298.0
1981,M,Jacob,26968.0
1981,M,Christopher,26196.0
1981,M,Joshua,35890.0
1981,M,Jason,23272.0
1981,M,DANIEL,13376.0
1981,F,Mary,1093.0
1981,F,Linda,71332.0
1981,F,Susan,25214.0
1981,F,Barbara,31914.0
1981,F,Patricia,32294.0
1981,F,DEBORAH,34609.0
1981,F,Debra,27055.0
1981,F,Betty,29588.0
1981,F,Dorothy,43813.0
1981,F,Lisa,16530.0
1981,F,Jennifer,69071.0
1981,F,Ashley,35727.0
1981,F,Jessica,24285.0
1981,F,Emily,40430.0
1981,F,Emma,43387.0
1982,M,James,1147.0
1982,M,Robert,1207.0
1982,M,John,959.0
1982,M,Michael,38520.0
1982,M,David,34773.0
1982,M,William,19868.0
1982,M,Richard,25012.0
1982,M,Joseph,17514.0
1982,M,Thomas,36626.0
1982,M,Charles,37174.0
1982,M,Jacob,17738.0
1982,M,Christopher,24664.0
1982,M,Joshua,27376.0
1982,M,Jason,18008.0
1982,M,Daniel,31144.0
1982,F,Mary,609.0
1982,F,Linda,25131.0
1982,F,Susan,12439.0
1982,F,Barbara,21301.0
1982,F,Patricia,34154.0
1982,F,Deborah,20737.0
1982,F,Debra,23453.0
1982,F,Betty,25791.0
1982,F,Dorothy,31578.0
1982,F,Lisa,15909.0
1982,F,Jennifer,57437.0
1982,F,Ashley,24059.0
1982,F,Jessica,33276.0
1982,F,Emily,13677.0
1982,F,Emma,23834.0
1983,Male,James,1044.0
1983,M,Robert,907.0
1983,M,John,589.0
1983,M,Michael,88248.0
1983,M,David,35716.0
1983,M,William,21739.0
1983,M,Richard,28580.0
1983,M,Joseph,23702.0
1983,M,Thomas,13881.0
1983,M,Charles,18846.0
1983,M,Jacob,33595.0
1983,M,Christopher,19933.0
1983,M,Joshua,12067.0
1983,M,Jason,33348.0
1983,M,Daniel,31732.0
1983,F,Mary,1974.0
1983,F,Linda,51092.0
1983,F,SUSAN,20512.0
1983,Female,Barbara,20995.0
1983,F,Patricia,22016.0
1983,F,Deborah,31185.0
1983,F,Debra,25909.0
1983,F,Betty,23346.0
1983,F,Dorothy,33499.0
1983,F,Lisa,20105.0
1983,F,Jennifer,84994.0
1983,F,Ashley,25970.0
1983,F,Jessica,54632.0
1983,F,Emily,22756.0
1983,F,Emma,44506.0
1984,M,James,877.0
1984,M,Robert,387.0
1984,M,John,1087.0
1984,M,Michael,39775.0
1984,M,David,28291.0
1984,M,William,20384.0
1984,M,Richard,25561.0
1984,M,Joseph,21612.0
1984,M,Thomas,30490.0
1984,M,Charles,12126.0
1984,Male,Jacob,56978.0
1984,M,Christopher,30985.0
1984,M,Joshua,26307.0
1984,M,Jason,25455.0
1984,M,Daniel,28229.0
1984,F,Mary,1198.0
1984,F,Linda,47947.0
1984,F,Susan,31076.0
1984,F,Barbara,17857.0
1984,F,Patricia,12352.0
1984,F,Deborah,21502.0
1984,F,Debra,27111.0
1984,Female,Betty,16700.0
1984,F,Dorothy,11885.0
1984,F,Lisa,28736.0
1984,F,Jennifer,49387.0
1984,F,Ashley,30871.0
1984,F,Jessica,52629.0
1984,F,Emily,19003.0
1984,F,Emma,43124.0
1985,M,James,719.0
1985,M,Robert,1116.0
1985,M,John,1029.0
1985,M,Michael,29337.0
1985,M,David,11638.0
1985,M,William,17871.0
1985,M,Richard,21675.0
1985,M,Joseph,24229.0
1985,M,Thomas,14101.0
1985,M,Charles,23834.0
1985,M,Jacob,38813.0
1985,M,Christopher,12657.0
1985,M,Joshua,22847.0
1985,M,Jason,20698.0
1985,M,Daniel,9745.0
1985,F,Mary,1598.0
1985,F,Linda,76812.0
1985,F,Susan,10473.0
1985,F,Barbara,21759.0
1985,F,Patricia,28512.0
1985,F,Deborah,
1985,F,Debra,16478.0
1985,F,Betty,21298.0
1985,F,Dorothy,28391.0
1985,F,Lisa,20866.0
1985,F,Jennifer,41168.0
1985,F,Ashley,28931.0
1985,F,Jessica,21403.0
1985,F,Emily,9751.0
1985,F,Emma,43687.0
1986,M,James,297.0
1986,M,Robert,1400.0
1986,M,John,1138.0
1986,M,Michael,29904.0
1986,M,David,16394.0
1986,M,William,14323.0
1986,M,Richard,15275.0
1986,Male,Joseph,15423.0
1986,M,Thomas,15029.0
1986,M,Charles,25461.0
1986,M,Jacob,47498.0
1986,M,Christopher,10550.0
1986,M,Joshua,8537.0
1986,M,Jason,19038.0
1986,M,Daniel,25136.0
1986,F,Mary,1344.0
1986,F,Linda,52489.0
1986,F,Susan,11504.0
1986,F,Barbara,10316.0
1986,F,Patricia,16264.0
1986,Female,Deborah,14748.0
1986,F,Debra,10108.0
1986,F,Betty,23888.0
1986,F,Dorothy,19246.0
1986,F,Lisa,25998.0
1986,F,Jennifer,49365.0
1986,F,Ashley,29395.0
1986,F,Jessica,39693.0
1986,F,Emily,14852.0
1986,Female,Emma,57132.0
1987,M,James,900.0
1987,M,Robert,797.0
1987,M,John,1721.0
1987,M,Michael,71667.0
1987,M,David,11225.0
1987,M,William,
1987,M,Richard,11967.0
1987,M,Joseph,8101.0
1987,M,Thomas,13949.0
1987,M,Charles,12719.0
1987,M,Jacob,41498.0
1987,M,Christopher,10624.0
1987,M,Joshua,19468.0
1987,M,Jason,24377.0
1987,M,Daniel,11562.0
1987,F,Mary,1961.0
1987,F,Linda,76841.0
1987,F,Susan,12059.0
1987,F,Barbara,20370.0
1987,F,Patricia,15810.0
1987,F,Deborah,14053.0
1987,F,Debra,8787.0
1987,F,Betty,20734.0
1987,F,Dorothy,12127.0
1987,F,Lisa,14635.0
1987,F,Jennifer,68044.0
1987,F,Ashley,35255.0
1987,F,Jessica,53732.0
1987,F,Emily,20069.0
1987,F,Emma,64389.0
1988,M,James,507.0
1988,M,Robert,411.0
1988,M,John,1410.0
1988,M,Michael,
1988,M,David,9225.0
1988,M,William,13559.0
1988,M,Richard,17853.0
1988,M,Joseph,6880.0
1988,M,Thomas,21690.0
1988,M,Charles,8965.0
1988,M,Jacob,23064.0
1988,Male,Christopher,23037.0
1988,M,Joshua,14596.0
1988,M,Jason,16705.0
1988,M,Daniel,22225.0
1988,F,Mary,1574.0
1988,Female,Linda,37910.0
1988,F,Susan,9599.0
1988,F,Barbara,9114.0
1988,F,Patricia,15199.0
1988,F,Deborah,20494.0
1988,F,Debra,10714.0
1988,F,Betty,12595.0
1988,F,Dorothy,8258.0
1988,F,Lisa,11603.0
1988,F,Jennifer,
1988,F,Ashley,56228.0
1988,F,Jessica,65799.0
1988,F,Emily,18851.0
1988,F,Emma,50208.0
1989,M,James,1086.0
1989,M,Robert,1399.0
1989,M,John,1229.0
1989,M,Michael,25275.0
1989,M,David,8071.0
1989,M,William,7258.0
1989,M,Richard,19933.0
1989,M,Joseph,20147.0
1989,M,Thomas,7641.0
1989,M,Charles,14241.0
1989,M,Jacob,77195.0
1989,M,Christopher,14839.0
1989,M,Joshua,20352.0
1989,M,Jason,11750.0
1989,M,Daniel,13230.0
1989,F,Mary,798.0
1989,F,Linda,32456.0
1989,F,SUSAN,13276.0
1989,F,Barbara,12868.0
1989,F,Patricia,
1989,F,Deborah,6998.0
1989,F,Debra,14056.0
1989,F,Betty,12164.0
1989,F,Dorothy,11776.0
1989,F,Lisa,21030.0
1989,F,Jennifer,64601.0
1989,F,Ashley,63404.0
1989,F,Jessica,54153.0
1989,F,Emily,13570.0
1989,F,Emma,69756.0
1990,M,James,499.0
1990,M,Robert,555.0
1990,M,John,1552.0
1990,M,Michael,37654.0
1990,M,David,11159.0
1990,M,William,10679.0
1990,M,Richard,15403.0
1990,M,Joseph,15506.0
1990,M,Thomas,8864.0
1990,M,Charles,9463.0
1990,M,Jacob,
1990,M,Christopher,10409.0
1990,M,Joshua,11424.0
1990,M,Jason,11188.0
1990,M,Daniel,13626.0
1990,F,Mary,507.0
1990,F,Linda,23709.0
1990,F,Susan,
1990,F,Barbara,11146.0
1990,Female,Patricia,8248.0
1990,F,Deborah,7512.0
1990,F,Debra,5821.0
1990,F,Betty,14208.0
1990,F,Dorothy,19097.0
1990,F,Lisa,13194.0
1990,F,Jennifer,24170.0
1990,F,Ashley,25895.0
1990,F,Jessica,50943.0
1990,F,Emily,15739.0
1990,F,Emma,25995.0
1991,M,James,348.0
1991,M,Robert,714.0
1991,M,John,1163.0
1991,M,Michael,18169.0
1991,M,David,9792.0
1991,M,William,12468.0
1991,M,Richard,8745.0
1991,M,Joseph,
1991,M,Thomas,6873.0
1991,M,Charles,13794.0
1991,M,Jacob,27644.0
1991,Male,CHRISTOPHER,9267.0
1991,M,Joshua,6048.0
1991,M,Jason,15929.0
1991,M,Daniel,14855.0
1991,F,Mary,1197.0
1991,F,Linda,41490.0
1991,F,Susan,9989.0
1991,F,Barbara,9637.0
1991,F,Patricia,7661.0
1991,F,Deborah,12039.0
1991,F,Debra,14264.0
1991,F,Betty,9173.0
1991,F,Dorothy,13610.0
1991,F,Lisa,14110.0
1991,F,Jennifer,51373.0
1991,F,Ashley,60394.0
1991,F,Jessica,44047.0
1991,F,Emily,9525.0
1991,Female,Emma,70284.0
1992,M,James,433.0
1992,M,Robert,1960.0
1992,M,John,1340.0
1992,M,Michael,47402.0
1992,M,David,10539.0
1992,M,William,12976.0
1992,M,Richard,12684.0
1992,M,Joseph,
1992,M,Thomas,10121.0
1992,M,Charles,5421.0
1992,M,Jacob,50606.0
1992,M,Christopher,6199.0
1992,M,JOSHUA,9442.0
1992,M,Jason,6637.0
1992,M,Daniel,15250.0
1992,F,Mary,1683.0
1992,F,Linda,54953.0
1992,F,Susan,6111.0
1992,F,Barbara,7780.0
1992,F,Patricia,5629.0
1992,F,Deborah,9924.0
1992,F,Debra,10556.0
1992,F,Betty,8583.0
1992,F,Dorothy,11347.0
1992,F,Lisa,
1992,F,Jennifer,48231.0
1992,F,Ashley,37903.0
1992,F,Jessica,60048.0
1992,F,Emily,13512.0
1992,Female,Emma,37497.0
1993,M,James,1686.0
1993,M,Robert,842.0
1993,M,John,1491.0
1993,M,Michael,33451.0
1993,M,David,11140.0
1993,M,William,13580.0
1993,M,Richard,8128.0
1993,M,Joseph,4812.0
1993,M,Thomas,
1993,M,Charles,13020.0
1993,M,Jacob,70797.0
1993,M,Christopher,8753.0
1993,M,Joshua,13674.0
1993,M,Jason,5551.0
1993,M,Daniel,11027.0
1993,F,Mary,1611.0
1993,F,Linda,16901.0
1993,F,Susan,9818.0
1993,F,Barbara,6195.0
1993,F,Patricia,7332.0
1993,F,Deborah,5875.0
1993,F,Debra,11828.0
1993,F,Betty,13145.0
1993,F,Dorothy,7907.0
1993,F,Lisa,9209.0
1993,F,Jennifer,29381.0
1993,F,Ashley,27411.0
1993,F,Jessica,90086.0
1993,F,Emily,5722.0
1993,F,Emma,94305.0
1994,M,James,1280.0
1994,M,Robert,1240.0
1994,M,John,779.0
1994,M,Michael,30967.0
1994,M,David,10178.0
1994,M,William,12101.0
1994,M,Richard,10703.0
1994,M,Joseph,5750.0
1994,M,Thomas,10485.0
1994,M,Charles,5930.0
1994,M,Jacob,78468.0
1994,M,Christopher,9330.0
1994,M,Joshua,4688.0
1994,M,Jason,6104.0
1994,M,DANIEL,13205.0
1994,F,Mary,
1994,F,Linda,43395.0
1994,F,Susan,11056.0
1994,F,Barbara,10576.0
1994,F,Patricia,7923.0
1994,F,Deborah,10043.0
1994,F,Debra,9632.0
1994,F,Betty,11317.0
1994,F,Dorothy,9968.0
1994,Female,Lisa,10002.0
1994,F,Jennifer,17990.0
1994,F,Ashley,99122.0
1994,F,Jessica,98572.0
1994,Female,Emily,6477.0
1994,F,Emma,51917.0
1995,M,James,1449.0
1995,M,Robert,216.0
1995,M,John,1274.0
1995,M,Michael,33462.0
1995,Male,David,8459.0
1995,M,William,7607.0
1995,M,Richard,7616.0
1995,M,Joseph,6341.0
1995,M,Thomas,8794.0
1995,M,Charles,5711.0
1995,M,Jacob,47447.0
1995,M,Christopher,5325.0
1995,M,Joshua,
1995,M,Jason,9911.0
1995,M,Daniel,4356.0
1995,F,Mary,1851.0
1995,F,Linda,23288.0
1995,F,Susan,7952.0
1995,F,Barbara,8547.0
1995,F,Patricia,5370.0
1995,F,Deborah,4146.0
1995,F,Debra,9375.0
1995,F,Betty,10098.0
1995,F,Dorothy,4849.0
1995,F,Lisa,8165.0
1995,F,Jennifer,33973.0
1995,F,Ashley,49934.0
1995,F,Jessica,32375.0
1995,F,Emily,5790.0
1995,F,Emma,53077.0
1996,M,James,1346.0
1996,M,Robert,844.0
1996,M,John,940.0
1996,M,Michael,12157.0
1996,M,David,5179.0
1996,M,William,9465.0
1996,M,Richard,6321.0
1996,M,Joseph,10054.0
1996,M,Thomas,10226.0
1996,M,Charles,9934.0
1996,M,Jacob,64308.0
1996,M,Christopher,8691.0
1996,M,Joshua,4636.0
1996,M,Jason,4575.0
1996,M,Daniel,5863.0
1996,F,Mary,1210.0
1996,F,Linda,28492.0
1996,F,Susan,8010.0
1996,F,Barbara,8201.0
1996,F,Patricia,9367.0
1996,F,Deborah,5581.0
1996,F,Debra,4589.0
1996,F,Betty,5040.0
1996,F,Dorothy,8544.0
1996,F,Lisa,6421.0
1996,F,Jennifer,38923.0
1996,Female,Ashley,79290.0
1996,F,Jessica,27639.0
1996,F,Emily,
1996,F,Emma,82164.0
1997,M,James,1485.0
1997,M,Robert,322.0
1997,M,John,332.0
1997,M,Michael,27097.0
1997,M,DAVID,3002.0
1997,M,William,9141.0
1997,Male,Richard,4508.0
1997,M,JOSEPH,7674.0
1997,M,Thomas,4344.0
1997,M,Charles,5659.0
1997,M,Jacob,89256.0
1997,Male,Christopher,8153.0
1997,M,Joshua,6843.0
1997,M,Jason,6611.0
1997,M,Daniel,6048.0
1997,F,Mary,1985.0
1997,F,Linda,25211.0
1997,F,Susan,5000.0
1997,F,Barbara,5551.0
1997,F,Patricia,7078.0
1997,F,Deborah,7259.0
1997,F,Debra,3650.0
1997,F,Betty,4026.0
1997,Female,Dorothy,6143.0
1997,F,Lisa,3187.0
1997,F,Jennifer,24664.0
1997,F,Ashley,30635.0
1997,F,Jessica,48254.0
1997,F,Emily,5545.0
1997,F,Emma,81978.0
1998,Male,James,1772.0
1998,M,Robert,1756.0
1998,M,John,
1998,M,Michael,18730.0
1998,M,David,4027.0
1998,M,William,6791.0
1998,M,Richard,2999.0
1998,M,Joseph,8174.0
1998,M,Thomas,5932.0
1998,M,Charles,5251.0
1998,M,Jacob,49551.0
1998,M,Christopher,7986.0
1998,M,Joshua,4632.0
1998,M,Jason,5462.0
1998,M,Daniel,5862.0
1998,F,Mary,1887.0
1998,F,Linda,26516.0
1998,F,Susan,4037.0
1998,F,Barbara,4537.0
1998,F,Patricia,6133.0
1998,F,DEBORAH,4159.0
1998,F,Debra,6191.0
1998,F,Betty,7299.0
1998,Female,Dorothy,4179.0
1998,F,Lisa,5910.0
1998,F,Jennifer,27528.0
1998,F,Ashley,86174.0
1998,F,Jessica,31391.0
1998,Female,Emily,5133.0
1998,F,Emma,98982.0
1999,M,James,1516.0
1999,M,Robert,1482.0
1999,M,John,1044.0
1999,M,Michael,34090.0
1999,M,David,
1999,M,William,2360.0
1999,M,Richard,3985.0
1999,M,JOSEPH,6237.0
1999,M,Thomas,6678.0
1999,M,Charles,4052.0
1999,M,Jacob,113717.0
1999,M,Christopher,4484.0
1999,M,Joshua,3148.0
1999,M,Jason,3500.0
1999,M,Daniel,6359.0
1999,F,Mary,1505.0
1999,F,Linda,25074.0
1999,F,Susan,5955.0
1999,F,Barbara,6000.0
1999,F,Patricia,6940.0
1999,F,Deborah,1917.0
1999,F,Debra,3234.0
1999,F,Betty,3446.0
1999,F,Dorothy,6613.0
1999,F,Lisa,6841.0
1999,F,Jennifer,16731.0
1999,F,Ashley,36966.0
1999,F,Jessica,88472.0
1999,F,Emily,3033.0
1999,F,Emma,36604.0
2000,M,James,908.0
2000,M,Robert,1795.0
2000,M,John,282.0
2000,M,Michael,13004.0
2000,M,David,2440.0
2000,M,William,2468.0
2000,M,Richard,5547.0
2000,M,Joseph,4129.0
2000,M,Thomas,5532.0
2000,M,Charles,2862.0
2000,M,Jacob,37281.0
2000,M,Christopher,5302.0
2000,M,Joshua,2834.0
2000,M,Jason,3873.0
2000,M,Daniel,5156.0
2000,F,Mary,737.0
2000,F,Linda,26544.0
2000,F,SUSAN,
2000,F,Barbara,5681.0
2000,F,Patricia,2783.0
2000,F,Deborah,2676.0
2000,F,Debra,4811.0
2000,F,Betty,2986.0
2000,F,Dorothy,4716.0
2000,F,Lisa,3076.0
2000,F,Jennifer,21359.0
2000,F,Ashley,33301.0
2000,F,Jessica,62759.0
2000,F,Emily,4407.0
2000,F,Emma,38358.0
2001,M,James,1829.0
2001,M,Robert,782.0
2001,M,John,1816.0
2001,M,Michael,15213.0
2001,M,David,2080.0
2001,M,William,3462.0
2001,M,Richard,4467.0
2001,M,Joseph,4203.0
2001,Male,Thomas,6292.0
2001,M,Charles,4339.0
2001,M,Jacob,56111.0
2001,M,Christopher,4325.0
2001,M,Joshua,3294.0
2001,M,Jason,5127.0
2001,M,Daniel,1589.0
2001,F,Mary,1702.0
2001,F,Linda,21006.0
2001,F,Susan,3419.0
2001,F,Barbara,4475.0
2001,F,Patricia,4678.0
2001,F,Deborah,4750.0
2001,F,Debra,4431.0
2001,F,Betty,3462.0
2001,F,Dorothy,3850.0
2001,Female,Lisa,2918.0
2001,F,Jennifer,17813.0
2001,F,Ashley,
2001,F,Jessica,96591.0
2001,F,Emily,4602.0
2001,F,Emma,81678.0
2002,M,James,448.0
2002,M,Robert,2001.0
2002,M,John,293.0
2002,M,Michael,24414.0
2002,M,David,1576.0
2002,M,William,2666.0
2002,M,Richard,2801.0
2002,M,Joseph,4761.0
2002,M,Thomas,3131.0
2002,M,Charles,3436.0
2002,M,Jacob,37079.0
2002,M,Christopher,4064.0
2002,M,Joshua,4599.0
2002,M,Jason,2342.0
2002,M,Daniel,4339.0
2002,F,Mary,1274.0
2002,F,Linda,26156.0
2002,F,Susan,1887.0
2002,F,Barbara,4005.0
2002,F,Patricia,2547.0
2002,F,Deborah,3236.0
2002,F,Debra,4770.0
2002,F,Betty,1870.0
2002,F,Dorothy,3614.0
2002,F,Lisa,3542.0
2002,F,Jennifer,8191.0
2002,F,Ashley,76728.0
2002,F,Jessica,97716.0
2002,F,Emily,4658.0
2002,F,Emma,85817.0
2003,M,James,1495.0
2003,M,Robert,605.0
2003,M,John,934.0
2003,M,Michael,19361.0
2003,M,David,2964.0
2003,M,William,3389.0
2003,M,Richard,2757.0
2003,Male,Joseph,2969.0
2003,M,Thomas,1455.0
2003,M,Charles,4947.0
2003,M,Jacob,33469.0
2003,M,Christopher,3296.0
2003,M,Joshua,2871.0
2003,M,Jason,3925.0
2003,M,Daniel,2657.0
2003,F,Mary,1070.0
2003,F,Linda,8842.0
2003,F,Susan,4319.0
2003,F,Barbara,2481.0
2003,F,Patricia,3977.0
2003,F,Deborah,2872.0
2003,F,Debra,3685.0
2003,F,Betty,3130.0
2003,Female,Dorothy,1938.0
2003,F,Lisa,4442.0
2003,F,Jennifer,15406.0
2003,F,Ashley,86335.0
2003,F,Jessica,104725.0
2003,F,Emily,2690.0
2003,F,Emma,75639.0
2004,M,James,1475.0
2004,M,Robert,929.0
2004,M,John,1038.0
2004,M,Michael,15287.0
2004,M,David,2061.0
2004,M,William,3664.0
2004,M,Richard,2355.0
2004,M,Joseph,2126.0
2004,M,Thomas,4364.0
2004,M,Charles,3170.0
2004,M,Jacob,70792.0
2004,M,Christopher,2024.0
2004,M,Joshua,2673.0
2004,M,Jason,4313.0
2004,M,Daniel,3329.0
2004,F,Mary,1799.0
2004,F,Linda,13255.0
2004,F,Susan,4678.0
2004,F,Barbara,3988.0
2004,F,Patricia,2615.0
2004,F,Deborah,3521.0
2004,F,Debra,2929.0
2004,F,Betty,3084.0
2004,F,Dorothy,2109.0
2004,F,Lisa,3462.0
2004,F,Jennifer,7493.0
2004,F,Ashley,111318.0
2004,F,JESSICA,50176.0
2004,F,Emily,3361.0
2004,Female,Emma,110412.0
2005,M,James,944.0
2005,M,Robert,588.0
2005,M,John,1805.0
2005,Male,Michael,13820.0
2005,M,David,3039.0
2005,M,William,3542.0
2005,M,Richard,2786.0
2005,M,Joseph,2838.0
2005,M,Thomas,3167.0
2005,M,Charles,1702.0
2005,M,Jacob,62362.0
2005,M,Christopher,3092.0
2005,M,Joshua,1425.0
2005,M,Jason,2370.0
2005,M,Daniel,1977.0
2005,F,Mary,1119.0
2005,F,Linda,11115.0
2005,F,Susan,1744.0
2005,F,Barbara,3571.0
2005,F,Patricia,3413.0
2005,F,Deborah,3116.0
2005,F,Debra,3938.0
2005,F,Betty,2746.0
2005,F,Dorothy,4169.0
2005,F,Lisa,2075.0
2005,F,Jennifer,10085.0
2005,F,Ashley,113901.0
2005,F,Jessica,121158.0
2005,F,Emily,2164.0
2005,F,Emma,89339.0
2006,M,James,819.0
2006,M,Robert,
2006,M,John,1466.0
2006,M,Michael,10161.0
2006,Male,David,2413.0
2006,M,William,2824.0
2006,M,Richard,3134.0
2006,M,Joseph,2635.0
2006,M,Thomas,3028.0
2006,M,Charles,3035.0
2006,M,Jacob,78067.0
2006,M,Christopher,2824.0
2006,M,Joshua,1966.0
2006,M,Jason,2666.0
2006,M,Daniel,3281.0
2006,F,Mary,504.0
2006,F,Linda,9636.0
2006,F,Susan,3825.0
2006,F,Barbara,1940.0
2006,F,Patricia,1316.0
2006,F,Deborah,3270.0
2006,F,Debra,2720.0
2006,F,Betty,2912.0
2006,F,Dorothy,1681.0
2006,F,Lisa,3409.0
2006,F,Jennifer,8937.0
2006,F,Ashley,48386.0
2006,F,Jessica,69005.0
2006,F,Emily,1096.0
2006,F,Emma,91602.0
2007,M,James,753.0
2007,M,Robert,1985.0
2007,M,John,1490.0
2007,Male,Michael,5127.0
2007,M,David,1852.0
2007,M,William,1824.0
2007,M,Richard,2018.0
2007,M,Joseph,2040.0
2007,M,Thomas,2705.0
2007,M,Charles,3203.0
2007,M,JACOB,114440.0
2007,M,Christopher,2689.0
2007,M,Joshua,2831.0
2007,Male,Jason,3289.0
2007,M,Daniel,2561.0
2007,F,Mary,2000.0
2007,F,Linda,14406.0
2007,F,Susan,2419.0
2007,F,Barbara,2547.0
2007,F,Patricia,3018.0
2007,F,Deborah,3463.0
2007,F,Debra,2890.0
2007,F,Betty,2324.0
2007,F,Dorothy,2370.0
2007,F,Lisa,1819.0
2007,F,Jennifer,11607.0
2007,F,Ashley,31984.0
2007,F,Jessica,74166.0
2007,F,Emily,2324.0
2007,F,Emma,74886.0
2008,M,James,1653.0
2008,M,Robert,1221.0
2008,M,John,630.0
2008,M,Michael,5698.0
2008,M,David,2367.0
2008,M,William,723.0
2008,M,Richard,1635.0
2008,M,Joseph,1889.0
2008,M,Thomas,1368.0
2008,M,Charles,2530.0
